Index	Label
5891	sneaker
5892	ankle_boot
5893	shirt
5894	ankle_boot
5895	dress
5896	trouser
5897	ankle_boot
5898	trouser
5899	dress
5900	dress
5901	coat
5902	shirt
5903	ankle_boot
5904	sneaker
5905	bag
5906	bag
5907	trouser
5908	shirt
5909	trouser
5910	coat
5911	t_shirt
5912	dress
5913	pullover
5914	sneaker
5915	dress
5916	ankle_boot
5917	shirt
5918	sneaker
5919	ankle_boot
5920	coat
5921	t_shirt
5922	sneaker
5923	sandal
5924	dress
5925	pullover
5926	t_shirt
5927	shirt
5928	t_shirt
5929	t_shirt
5930	shirt
5931	trouser
5932	trouser
5933	ankle_boot
5934	dress
5935	pullover
5936	t_shirt
5937	sandal
5938	dress
5939	sandal
5940	sneaker
5941	bag
5942	shirt
5943	shirt
5944	t_shirt
5945	coat
5946	pullover
5947	pullover
5948	dress
5949	pullover
5950	t_shirt
5951	shirt
5952	sandal
5953	trouser
5954	dress
5955	shirt
5956	ankle_boot
5957	pullover
5958	pullover
5959	coat
5960	shirt
5961	coat
5962	trouser
5963	dress
5964	t_shirt
5965	shirt
5966	ankle_boot
5967	dress
5968	sneaker
5969	shirt
5970	trouser
5971	sneaker
5972	trouser
5973	pullover
5974	sneaker
5975	coat
5976	pullover
5977	trouser
5978	sneaker
5979	bag
5980	shirt
5981	ankle_boot
5982	ankle_boot
5983	trouser
5984	pullover
5985	ankle_boot
5986	trouser
5987	sandal
5988	sandal
5989	shirt
5990	t_shirt
5991	sneaker
5992	pullover
5993	bag
5994	sandal
5995	ankle_boot
5996	t_shirt
5997	dress
5998	sneaker
5999	trouser
6000	ankle_boot
6001	bag
6002	pullover
6003	bag
6004	coat
6005	ankle_boot
6006	t_shirt
6007	dress
6008	coat
6009	coat
6010	dress
6011	dress
6012	t_shirt
6013	sneaker
6014	sneaker
6015	dress
6016	coat
6017	shirt
6018	sneaker
6019	trouser
6020	dress
6021	sneaker
6022	bag
6023	ankle_boot
6024	pullover
6025	sandal
6026	trouser
6027	shirt
6028	bag
6029	trouser
6030	bag
6031	ankle_boot
6032	bag
6033	pullover
6034	shirt
6035	ankle_boot
6036	pullover
6037	t_shirt
6038	t_shirt
6039	sneaker
6040	ankle_boot
6041	coat
6042	trouser
6043	coat
6044	dress
6045	trouser
6046	coat
6047	bag
6048	bag
6049	sneaker
6050	shirt
6051	pullover
6052	sandal
6053	ankle_boot
6054	t_shirt
6055	bag
6056	sneaker
6057	bag
6058	shirt
6059	dress
6060	pullover
6061	dress
6062	t_shirt
6063	trouser
6064	bag
6065	trouser
6066	sandal
6067	dress
6068	sneaker
6069	trouser
6070	bag
6071	shirt
6072	sneaker
6073	sandal
6074	dress
6075	coat
6076	t_shirt
6077	bag
6078	shirt
6079	dress
6080	sneaker
6081	ankle_boot
6082	coat
6083	ankle_boot
6084	ankle_boot
6085	t_shirt
6086	shirt
6087	dress
6088	dress
6089	trouser
6090	sandal
6091	sandal
6092	dress
6093	bag
6094	t_shirt
6095	shirt
6096	sandal
6097	bag
6098	trouser
6099	trouser
6100	pullover
6101	dress
6102	sneaker
6103	pullover
6104	t_shirt
6105	shirt
6106	dress
6107	pullover
6108	sandal
6109	ankle_boot
6110	pullover
6111	coat
6112	ankle_boot
6113	sneaker
6114	pullover
6115	trouser
6116	trouser
6117	pullover
6118	sneaker
6119	sneaker
6120	coat
6121	bag
6122	shirt
6123	sneaker
6124	sneaker
6125	shirt
6126	bag
6127	trouser
6128	dress
6129	pullover
6130	dress
6131	trouser
6132	pullover
6133	pullover
6134	pullover
6135	pullover
6136	sneaker
6137	sandal
6138	bag
6139	shirt
6140	trouser
6141	dress
6142	t_shirt
6143	ankle_boot
6144	t_shirt
6145	ankle_boot
6146	sneaker
6147	shirt
6148	ankle_boot
6149	t_shirt
6150	bag
6151	bag
6152	sandal
6153	shirt
6154	trouser
6155	dress
6156	sandal
6157	ankle_boot
6158	dress
6159	t_shirt
6160	bag
6161	pullover
6162	sandal
6163	t_shirt
6164	sandal
6165	t_shirt
6166	trouser
6167	dress
6168	sneaker
6169	pullover
6170	trouser
6171	ankle_boot
6172	t_shirt
6173	ankle_boot
6174	dress
6175	shirt
6176	trouser
6177	sandal
6178	ankle_boot
6179	coat
6180	pullover
6181	ankle_boot
6182	dress
6183	coat
6184	sneaker
6185	shirt
6186	sneaker
6187	shirt
6188	dress
6189	trouser
6190	shirt
6191	sandal
6192	t_shirt
6193	pullover
6194	pullover
6195	dress
6196	bag
6197	trouser
6198	sneaker
6199	sneaker
6200	sneaker
6201	ankle_boot
6202	dress
6203	coat
6204	bag
6205	sandal
6206	bag
6207	trouser
6208	pullover
6209	dress
6210	trouser
6211	pullover
6212	pullover
6213	sneaker
6214	t_shirt
6215	dress
6216	sandal
6217	sandal
6218	sandal
6219	trouser
6220	sneaker
6221	shirt
6222	pullover
6223	trouser
6224	ankle_boot
6225	shirt
6226	trouser
6227	sandal
6228	ankle_boot
6229	pullover
6230	sneaker
6231	bag
6232	shirt
6233	trouser
6234	ankle_boot
6235	ankle_boot
6236	shirt
6237	bag
6238	pullover
6239	sandal
6240	dress
6241	bag
6242	pullover
6243	shirt
6244	ankle_boot
6245	trouser
6246	dress
6247	sandal
6248	coat
6249	trouser
6250	bag
6251	sandal
6252	coat
6253	bag
6254	sneaker
6255	coat
6256	coat
6257	t_shirt
6258	dress
6259	t_shirt
6260	shirt
6261	sandal
6262	coat
6263	sandal
6264	coat
6265	shirt
6266	bag
6267	sandal
6268	shirt
6269	sneaker
6270	sneaker
6271	dress
6272	t_shirt
6273	ankle_boot
6274	bag
6275	trouser
6276	sneaker
6277	t_shirt
6278	sandal
6279	t_shirt
6280	bag
6281	trouser
6282	coat
6283	pullover
6284	sandal
6285	ankle_boot
6286	coat
6287	pullover
6288	coat
6289	sandal
6290	trouser
6291	coat
6292	sandal
6293	trouser
6294	coat
6295	coat
6296	coat
6297	trouser
6298	sandal
6299	shirt
6300	shirt
6301	ankle_boot
6302	pullover
6303	dress
6304	ankle_boot
6305	ankle_boot
6306	t_shirt
6307	ankle_boot
6308	bag
6309	sneaker
6310	bag
6311	trouser
6312	dress
6313	ankle_boot
6314	ankle_boot
6315	coat
6316	trouser
6317	coat
6318	bag
6319	dress
6320	t_shirt
6321	dress
6322	bag
6323	dress
6324	coat
6325	pullover
6326	sneaker
6327	bag
6328	bag
6329	sneaker
6330	ankle_boot
6331	bag
6332	bag
6333	dress
6334	t_shirt
6335	coat
6336	ankle_boot
6337	sneaker
6338	bag
6339	trouser
6340	trouser
6341	shirt
6342	coat
6343	shirt
6344	sandal
6345	dress
6346	sneaker
6347	trouser
6348	sandal
6349	pullover
6350	trouser
6351	dress
6352	pullover
6353	shirt
6354	ankle_boot
6355	trouser
6356	dress
6357	t_shirt
6358	shirt
6359	bag
6360	sandal
6361	t_shirt
6362	t_shirt
6363	shirt
6364	sneaker
6365	bag
6366	bag
6367	coat
6368	dress
6369	sneaker
6370	t_shirt
6371	sandal
6372	dress
6373	t_shirt
6374	sandal
6375	pullover
6376	pullover
6377	ankle_boot
6378	sandal
6379	trouser
6380	sandal
6381	coat
6382	sandal
6383	sandal
6384	coat
6385	sandal
6386	shirt
6387	dress
6388	trouser
6389	shirt
6390	pullover
6391	sandal
6392	pullover
6393	shirt
6394	t_shirt
6395	t_shirt
6396	dress
6397	dress
6398	pullover
6399	bag
6400	shirt
6401	trouser
6402	sandal
6403	bag
6404	t_shirt
6405	bag
6406	bag
6407	sneaker
6408	ankle_boot
6409	dress
6410	dress
6411	sandal
6412	ankle_boot
6413	sneaker
6414	pullover
6415	ankle_boot
6416	ankle_boot
6417	ankle_boot
6418	coat
6419	dress
6420	trouser
6421	dress
6422	sandal
6423	pullover
6424	bag
6425	shirt
6426	bag
6427	sneaker
6428	shirt
6429	coat
6430	shirt
6431	trouser
6432	sandal
6433	bag
6434	coat
6435	dress
6436	dress
6437	t_shirt
6438	sneaker
6439	shirt
6440	dress
6441	trouser
6442	pullover
6443	dress
6444	dress
6445	sneaker
6446	dress
6447	bag
6448	shirt
6449	shirt
6450	shirt
6451	trouser
6452	shirt
6453	shirt
6454	coat
6455	dress
6456	ankle_boot
6457	dress
6458	sneaker
6459	sandal
6460	dress
6461	shirt
6462	ankle_boot
6463	shirt
6464	ankle_boot
6465	coat
6466	ankle_boot
6467	pullover
6468	dress
6469	sandal
6470	bag
6471	shirt
6472	trouser
6473	t_shirt
6474	pullover
6475	ankle_boot
6476	pullover
6477	bag
6478	bag
6479	pullover
6480	bag
6481	t_shirt
6482	trouser
6483	trouser
6484	ankle_boot
6485	shirt
6486	sandal
6487	dress
6488	dress
6489	bag
6490	dress
6491	pullover
6492	coat
6493	bag
6494	ankle_boot
6495	coat
6496	trouser
6497	t_shirt
6498	t_shirt
6499	trouser
6500	pullover
6501	dress
6502	dress
6503	coat
6504	t_shirt
6505	coat
6506	sneaker
6507	trouser
6508	trouser
6509	dress
6510	sandal
6511	dress
6512	dress
6513	sandal
6514	shirt
6515	pullover
6516	ankle_boot
6517	sandal
6518	sneaker
6519	pullover
6520	bag
6521	bag
6522	sandal
6523	trouser
6524	shirt
6525	trouser
6526	t_shirt
6527	bag
6528	sneaker
6529	pullover
6530	bag
6531	t_shirt
6532	bag
6533	coat
6534	sandal
6535	sandal
6536	shirt
6537	pullover
6538	sandal
6539	coat
6540	ankle_boot
6541	t_shirt
6542	sandal
6543	pullover
6544	sneaker
6545	ankle_boot
6546	ankle_boot
6547	pullover
6548	dress
6549	trouser
6550	sneaker
6551	shirt
6552	sandal
6553	sneaker
6554	trouser
6555	sandal
6556	bag
6557	bag
6558	trouser
6559	coat
6560	shirt
6561	coat
6562	ankle_boot
6563	trouser
6564	trouser
6565	bag
6566	dress
6567	shirt
6568	trouser
6569	shirt
6570	dress
6571	dress
6572	t_shirt
6573	pullover
6574	dress
6575	dress
6576	coat
6577	pullover
6578	t_shirt
6579	pullover
6580	ankle_boot
6581	bag
6582	sandal
6583	coat
6584	sneaker
6585	pullover
6586	trouser
6587	ankle_boot
6588	sneaker
6589	t_shirt
6590	sandal
6591	pullover
6592	sandal
6593	pullover
6594	sneaker
6595	t_shirt
6596	trouser
6597	t_shirt
6598	t_shirt
6599	sneaker
6600	shirt
6601	coat
6602	bag
6603	dress
6604	dress
6605	bag
6606	dress
6607	dress
6608	pullover
6609	t_shirt
6610	pullover
6611	bag
6612	trouser
6613	pullover
6614	shirt
6615	pullover
6616	pullover
6617	t_shirt
6618	pullover
6619	sandal
6620	bag
6621	bag
6622	dress
6623	shirt
6624	bag
6625	sandal
6626	t_shirt
6627	t_shirt
6628	coat
6629	t_shirt
6630	sneaker
6631	coat
6632	ankle_boot
6633	t_shirt
6634	pullover
6635	t_shirt
6636	pullover
6637	trouser
6638	shirt
6639	coat
6640	sneaker
6641	pullover
6642	dress
6643	sneaker
6644	trouser
6645	pullover
6646	pullover
6647	ankle_boot
6648	trouser
6649	t_shirt
6650	ankle_boot
6651	coat
6652	shirt
6653	sandal
6654	pullover
6655	t_shirt
6656	pullover
6657	trouser
6658	coat
6659	trouser
6660	pullover
6661	dress
6662	dress
6663	t_shirt
6664	sneaker
6665	t_shirt
6666	sneaker
6667	bag
6668	t_shirt
6669	pullover
6670	sneaker
6671	sandal
6672	t_shirt
6673	coat
6674	pullover
6675	dress
6676	coat
6677	pullover
6678	ankle_boot
6679	sneaker
6680	shirt
6681	sandal
6682	trouser
6683	trouser
6684	pullover
6685	ankle_boot
6686	coat
6687	sandal
6688	bag
6689	pullover
6690	sneaker
6691	dress
6692	ankle_boot
6693	trouser
6694	trouser
6695	dress
6696	t_shirt
6697	dress
6698	dress
6699	bag
6700	sneaker
6701	trouser
6702	sandal
6703	sandal
6704	dress
6705	dress
6706	sneaker
6707	shirt
6708	pullover
6709	dress
6710	sandal
6711	trouser
6712	t_shirt
6713	sneaker
6714	coat
6715	sandal
6716	pullover
6717	dress
6718	trouser
6719	t_shirt
6720	sneaker
6721	pullover
6722	coat
6723	dress
6724	ankle_boot
6725	trouser
6726	coat
6727	sneaker
6728	sandal
6729	pullover
6730	pullover
6731	dress
6732	t_shirt
6733	shirt
6734	trouser
6735	bag
6736	sandal
6737	dress
6738	sandal
6739	dress
6740	shirt
6741	bag
6742	sneaker
6743	shirt
6744	sneaker
6745	ankle_boot
6746	trouser
6747	bag
6748	dress
6749	trouser
6750	ankle_boot
6751	trouser
6752	pullover
6753	shirt
6754	dress
6755	dress
6756	shirt
6757	sandal
6758	coat
6759	pullover
6760	sandal
6761	trouser
6762	pullover
6763	sneaker
6764	trouser
6765	sandal
6766	trouser
6767	sandal
6768	pullover
6769	dress
6770	dress
6771	dress
6772	sandal
6773	t_shirt
6774	pullover
6775	trouser
6776	sandal
6777	t_shirt
6778	pullover
6779	trouser
6780	sandal
6781	coat
6782	sneaker
6783	dress
6784	dress
6785	pullover
6786	sandal
6787	sneaker
6788	pullover
6789	bag
6790	sneaker
6791	ankle_boot
6792	trouser
6793	sandal
6794	shirt
6795	coat
6796	bag
6797	pullover
6798	dress
6799	pullover
6800	sneaker
6801	ankle_boot
6802	coat
6803	sandal
6804	bag
6805	pullover
6806	trouser
6807	trouser
6808	ankle_boot
6809	ankle_boot
6810	shirt
6811	coat
6812	ankle_boot
6813	bag
6814	sandal
6815	dress
6816	coat
6817	ankle_boot
6818	bag
6819	t_shirt
6820	coat
6821	coat
6822	shirt
6823	bag
6824	coat
6825	shirt
6826	t_shirt
6827	shirt
6828	sneaker
6829	ankle_boot
6830	shirt
6831	dress
6832	ankle_boot
6833	shirt
6834	pullover
6835	sneaker
6836	coat
6837	shirt
6838	sandal
6839	pullover
6840	bag
6841	sneaker
6842	sneaker
6843	shirt
6844	sandal
6845	pullover
6846	shirt
6847	pullover
6848	ankle_boot
6849	coat
6850	pullover
6851	bag
6852	pullover
6853	pullover
6854	coat
6855	t_shirt
6856	bag
6857	trouser
6858	ankle_boot
6859	shirt
6860	t_shirt
6861	dress
6862	ankle_boot
6863	sneaker
6864	bag
6865	trouser
6866	sandal
6867	dress
6868	trouser
6869	coat
6870	pullover
6871	trouser
6872	pullover
6873	coat
6874	sandal
6875	t_shirt
6876	bag
6877	ankle_boot
6878	bag
6879	sneaker
6880	shirt
6881	sandal
6882	sandal
6883	shirt
6884	pullover
6885	ankle_boot
6886	t_shirt
6887	dress
6888	dress
6889	bag
6890	sneaker
6891	sneaker
6892	t_shirt
6893	t_shirt
6894	coat
6895	trouser
6896	shirt
6897	t_shirt
6898	shirt
6899	pullover
6900	dress
6901	sneaker
6902	sneaker
6903	ankle_boot
6904	trouser
6905	coat
6906	sandal
6907	shirt
6908	sandal
6909	sandal
6910	coat
6911	ankle_boot
6912	shirt
6913	trouser
6914	sneaker
6915	bag
6916	sneaker
6917	trouser
6918	pullover
6919	sneaker
6920	dress
6921	coat
6922	ankle_boot
6923	t_shirt
6924	coat
6925	shirt
6926	sandal
6927	shirt
6928	bag
6929	trouser
6930	t_shirt
6931	bag
6932	pullover
6933	trouser
6934	bag
6935	pullover
6936	sandal
6937	pullover
6938	pullover
6939	sneaker
6940	bag
6941	sandal
6942	dress
6943	sandal
6944	dress
6945	dress
6946	coat
6947	shirt
6948	coat
6949	ankle_boot
6950	pullover
6951	dress
6952	ankle_boot
6953	dress
6954	ankle_boot
6955	trouser
6956	dress
6957	t_shirt
6958	shirt
6959	ankle_boot
6960	sandal
6961	pullover
6962	coat
6963	bag
6964	sneaker
6965	trouser
6966	dress
6967	sneaker
6968	bag
6969	coat
6970	coat
6971	trouser
6972	sneaker
6973	sandal
6974	pullover
6975	trouser
6976	dress
6977	dress
6978	coat
6979	sandal
6980	coat
6981	shirt
6982	sandal
6983	t_shirt
6984	sneaker
6985	ankle_boot
6986	pullover
6987	sneaker
6988	sneaker
6989	sneaker
6990	pullover
6991	bag
6992	sandal
6993	ankle_boot
6994	dress
6995	bag
6996	ankle_boot
6997	bag
6998	ankle_boot
6999	sandal
7000	shirt
7001	pullover
7002	dress
7003	shirt
7004	sneaker
7005	coat
7006	shirt
7007	sneaker
7008	trouser
7009	coat
7010	trouser
7011	sandal
7012	sandal
7013	trouser
7014	sandal
7015	bag
7016	pullover
7017	sandal
7018	t_shirt
7019	ankle_boot
7020	shirt
7021	bag
7022	trouser
7023	bag
7024	trouser
7025	dress
7026	pullover
7027	shirt
7028	shirt
7029	shirt
7030	sneaker
7031	coat
7032	shirt
7033	shirt
7034	shirt
7035	coat
7036	pullover
7037	bag
7038	bag
7039	pullover
7040	ankle_boot
7041	pullover
7042	bag
7043	ankle_boot
7044	sneaker
7045	pullover
7046	ankle_boot
7047	shirt
7048	dress
7049	sandal
7050	t_shirt
7051	dress
7052	shirt
7053	dress
7054	shirt
7055	trouser
7056	pullover
7057	sandal
7058	pullover
7059	sneaker
7060	coat
7061	shirt
7062	sneaker
7063	sneaker
7064	shirt
7065	sandal
7066	trouser
7067	sneaker
7068	sandal
7069	coat
7070	pullover
7071	pullover
7072	bag
7073	bag
7074	sandal
7075	dress
7076	trouser
7077	t_shirt
7078	t_shirt
7079	dress
7080	pullover
7081	trouser
7082	dress
7083	dress
7084	bag
7085	trouser
7086	dress
7087	pullover
7088	dress
7089	ankle_boot
7090	sandal
7091	bag
7092	trouser
7093	bag
7094	pullover
7095	sneaker
7096	ankle_boot
7097	sneaker
7098	sandal
7099	shirt
7100	pullover
7101	pullover
7102	dress
7103	trouser
7104	dress
7105	shirt
7106	pullover
7107	trouser
7108	bag
7109	t_shirt
7110	coat
7111	ankle_boot
7112	sneaker
7113	trouser
7114	t_shirt
7115	shirt
7116	shirt
7117	sneaker
7118	sandal
7119	bag
7120	coat
7121	dress
7122	pullover
7123	sneaker
7124	shirt
7125	t_shirt
7126	dress
7127	pullover
7128	ankle_boot
7129	sneaker
7130	trouser
7131	pullover
7132	dress
7133	sneaker
7134	ankle_boot
7135	ankle_boot
7136	pullover
7137	coat
7138	sneaker
7139	coat
7140	shirt
7141	bag
7142	ankle_boot
7143	sandal
7144	t_shirt
7145	coat
7146	sneaker
7147	pullover
7148	ankle_boot
7149	sandal
7150	sandal
7151	t_shirt
7152	shirt
7153	dress
7154	dress
7155	t_shirt
7156	pullover
7157	sneaker
7158	trouser
7159	coat
7160	trouser
7161	shirt
7162	bag
7163	sandal
7164	t_shirt
7165	pullover
7166	pullover
7167	ankle_boot
7168	coat
7169	t_shirt
7170	ankle_boot
7171	t_shirt
7172	shirt
7173	ankle_boot
7174	shirt
7175	sandal
7176	shirt
7177	t_shirt
7178	trouser
7179	dress
7180	coat
7181	trouser
7182	bag
7183	shirt
7184	sandal
7185	sneaker
7186	bag
7187	sneaker
7188	coat
7189	dress
7190	t_shirt
7191	bag
7192	pullover
7193	coat
7194	trouser
7195	dress
7196	shirt
7197	sneaker
7198	bag
7199	bag
7200	t_shirt
7201	t_shirt
7202	coat
7203	t_shirt
7204	shirt
7205	t_shirt
7206	trouser
7207	pullover
7208	dress
7209	sneaker
7210	coat
7211	sneaker
7212	t_shirt
7213	ankle_boot
7214	sandal
7215	sneaker
7216	dress
7217	trouser
7218	ankle_boot
7219	shirt
7220	sandal
7221	sneaker
7222	coat
7223	trouser
7224	trouser
7225	trouser
7226	sandal
7227	ankle_boot
7228	dress
7229	sneaker
7230	ankle_boot
7231	bag
7232	sandal
7233	sneaker
7234	ankle_boot
7235	trouser
7236	ankle_boot
7237	sneaker
7238	sneaker
7239	ankle_boot
7240	coat
7241	dress
7242	trouser
7243	trouser
7244	sneaker
7245	bag
7246	ankle_boot
7247	dress
7248	ankle_boot
7249	shirt
7250	dress
7251	pullover
7252	t_shirt
7253	trouser
7254	ankle_boot
7255	t_shirt
7256	sneaker
7257	ankle_boot
7258	trouser
7259	sandal
7260	ankle_boot
7261	trouser
7262	trouser
7263	pullover
7264	dress
7265	t_shirt
7266	t_shirt
7267	dress
7268	ankle_boot
7269	ankle_boot
7270	sneaker
7271	dress
7272	ankle_boot
7273	pullover
7274	shirt
7275	ankle_boot
7276	sneaker
7277	sneaker
7278	ankle_boot
7279	t_shirt
7280	shirt
7281	t_shirt
7282	coat
7283	bag
7284	t_shirt
7285	sneaker
7286	bag
7287	dress
7288	dress
7289	shirt
7290	sneaker
7291	t_shirt
7292	bag
7293	sandal
7294	dress
7295	t_shirt
7296	shirt
7297	t_shirt
7298	ankle_boot
7299	sandal
7300	sneaker
7301	dress
7302	coat
7303	sandal
7304	trouser
7305	coat
7306	t_shirt
7307	sneaker
7308	trouser
7309	bag
7310	dress
7311	dress
7312	sandal
7313	sandal
7314	t_shirt
7315	coat
7316	trouser
7317	sneaker
7318	dress
7319	sandal
7320	t_shirt
7321	sneaker
7322	trouser
7323	ankle_boot
7324	coat
7325	coat
7326	shirt
7327	trouser
7328	pullover
7329	coat
7330	sandal
7331	dress
7332	sneaker
7333	trouser
7334	shirt
7335	coat
7336	bag
7337	shirt
7338	t_shirt
7339	shirt
7340	ankle_boot
7341	bag
7342	dress
7343	trouser
7344	dress
7345	sandal
7346	sneaker
7347	dress
7348	ankle_boot
7349	dress
7350	t_shirt
7351	coat
7352	ankle_boot
7353	dress
7354	trouser
7355	sneaker
7356	dress
7357	sandal
7358	ankle_boot
7359	t_shirt
7360	dress
7361	coat
7362	sneaker
7363	sandal
7364	pullover
7365	trouser
7366	pullover
7367	trouser
7368	sneaker
7369	ankle_boot
7370	shirt
7371	pullover
7372	shirt
7373	shirt
7374	ankle_boot
7375	bag
7376	bag
7377	shirt
7378	shirt
7379	t_shirt
7380	sandal
7381	shirt
7382	shirt
7383	sneaker
7384	t_shirt
7385	t_shirt
7386	bag
7387	sandal
7388	sandal
7389	coat
7390	dress
7391	t_shirt
7392	ankle_boot
7393	coat
7394	trouser
7395	trouser
7396	trouser
7397	sandal
7398	pullover
7399	shirt
7400	t_shirt
7401	sneaker
7402	sandal
7403	t_shirt
7404	t_shirt
7405	sneaker
7406	pullover
7407	ankle_boot
7408	sandal
7409	trouser
7410	sandal
7411	trouser
7412	sandal
7413	sneaker
7414	t_shirt
7415	trouser
7416	ankle_boot
7417	bag
7418	coat
7419	trouser
7420	pullover
7421	t_shirt
7422	sneaker
7423	bag
7424	trouser
7425	ankle_boot
7426	ankle_boot
7427	pullover
7428	sneaker
7429	sneaker
7430	t_shirt
7431	ankle_boot
7432	pullover
7433	bag
7434	sneaker
7435	bag
7436	shirt
7437	shirt
7438	sneaker
7439	trouser
7440	dress
7441	pullover
7442	t_shirt
7443	sandal
7444	dress
7445	trouser
7446	dress
7447	trouser
7448	ankle_boot
7449	bag
7450	ankle_boot
7451	t_shirt
7452	t_shirt
7453	t_shirt
7454	trouser
7455	shirt
7456	bag
7457	bag
7458	shirt
7459	sandal
7460	t_shirt
7461	sneaker
7462	t_shirt
7463	coat
7464	bag
7465	bag
7466	bag
7467	trouser
7468	sandal
7469	coat
7470	dress
7471	pullover
7472	sandal
7473	pullover
7474	sandal
7475	shirt
7476	shirt
7477	sneaker
7478	dress
7479	bag
7480	pullover
7481	t_shirt
7482	t_shirt
7483	coat
7484	t_shirt
7485	sandal
7486	pullover
7487	coat
7488	t_shirt
7489	coat
7490	ankle_boot
7491	shirt
7492	trouser
7493	ankle_boot
7494	dress
7495	bag
7496	ankle_boot
7497	dress
7498	coat
7499	bag
7500	sneaker
7501	sneaker
7502	sandal
7503	t_shirt
7504	shirt
7505	t_shirt
7506	sneaker
7507	ankle_boot
7508	ankle_boot
7509	coat
7510	trouser
7511	pullover
7512	ankle_boot
7513	ankle_boot
7514	trouser
7515	sandal
7516	pullover
7517	pullover
7518	bag
7519	bag
7520	shirt
7521	shirt
7522	t_shirt
7523	t_shirt
7524	dress
7525	sneaker
7526	pullover
7527	ankle_boot
7528	shirt
7529	ankle_boot
7530	shirt
7531	dress
7532	sneaker
7533	coat
7534	sneaker
7535	bag
7536	shirt
7537	pullover
7538	sneaker
7539	t_shirt
7540	pullover
7541	pullover
7542	ankle_boot
7543	coat
7544	pullover
7545	pullover
7546	coat
7547	t_shirt
7548	trouser
7549	sneaker
7550	coat
7551	coat
7552	sandal
7553	dress
7554	shirt
7555	ankle_boot
7556	shirt
7557	t_shirt
7558	pullover
7559	ankle_boot
7560	bag
7561	sneaker
7562	trouser
7563	sandal
7564	sandal
7565	shirt
7566	bag
7567	coat
7568	shirt
7569	sneaker
7570	dress
7571	dress
7572	dress
7573	sandal
7574	trouser
7575	sandal
7576	dress
7577	pullover
7578	t_shirt
7579	coat
7580	coat
7581	ankle_boot
7582	bag
7583	dress
7584	bag
7585	bag
7586	pullover
7587	bag
7588	t_shirt
7589	bag
7590	shirt
7591	coat
7592	coat
7593	bag
7594	dress
7595	t_shirt
7596	bag
7597	coat
7598	pullover
7599	coat
7600	t_shirt
7601	dress
7602	sandal
7603	coat
7604	trouser
7605	ankle_boot
7606	t_shirt
7607	t_shirt
7608	dress
7609	ankle_boot
7610	bag
7611	trouser
7612	pullover
7613	trouser
7614	t_shirt
7615	t_shirt
7616	t_shirt
7617	shirt
7618	trouser
7619	shirt
7620	sandal
7621	trouser
7622	coat
7623	t_shirt
7624	dress
7625	coat
7626	sneaker
7627	dress
7628	coat
7629	coat
7630	shirt
7631	trouser
7632	sneaker
7633	ankle_boot
7634	ankle_boot
7635	shirt
7636	trouser
7637	dress
7638	dress
7639	sneaker
7640	ankle_boot
7641	sneaker
7642	sneaker
7643	sneaker
7644	ankle_boot
7645	t_shirt
7646	t_shirt
7647	pullover
7648	shirt
7649	bag
7650	trouser
7651	ankle_boot
7652	trouser
7653	t_shirt
7654	t_shirt
7655	trouser
7656	t_shirt
7657	dress
7658	coat
7659	pullover
7660	sandal
7661	sandal
7662	coat
7663	ankle_boot
7664	bag
7665	dress
7666	trouser
7667	sandal
7668	coat
7669	pullover
7670	sandal
7671	bag
7672	sneaker
7673	shirt
7674	shirt
7675	shirt
7676	ankle_boot
7677	sneaker
7678	sneaker
7679	ankle_boot
7680	dress
7681	shirt
7682	coat
7683	sneaker
7684	trouser
7685	ankle_boot
7686	bag
7687	bag
7688	sneaker
7689	sneaker
7690	trouser
7691	sandal
7692	pullover
7693	trouser
7694	t_shirt
7695	dress
7696	bag
7697	pullover
7698	trouser
7699	bag
7700	coat
7701	t_shirt
7702	dress
7703	trouser
7704	pullover
7705	sneaker
7706	coat
7707	coat
7708	pullover
7709	dress
7710	sneaker
7711	dress
7712	t_shirt
7713	dress
7714	trouser
7715	dress
7716	sneaker
7717	ankle_boot
7718	ankle_boot
7719	trouser
7720	coat
7721	pullover
7722	coat
7723	sandal
7724	trouser
7725	sneaker
7726	shirt
7727	t_shirt
7728	coat
7729	trouser
7730	ankle_boot
7731	pullover
7732	coat
7733	pullover
7734	coat
7735	ankle_boot
7736	ankle_boot
7737	shirt
7738	ankle_boot
7739	shirt
7740	dress
7741	sneaker
7742	dress
7743	sandal
7744	sandal
7745	t_shirt
7746	bag
7747	pullover
7748	trouser
7749	pullover
7750	pullover
7751	trouser
7752	sandal
7753	coat
7754	t_shirt
7755	t_shirt
7756	ankle_boot
7757	ankle_boot
7758	shirt
7759	t_shirt
7760	sneaker
7761	t_shirt
7762	dress
7763	bag
7764	dress
7765	coat
7766	shirt
7767	bag
7768	coat
7769	dress
7770	coat
7771	t_shirt
7772	trouser
7773	shirt
7774	dress
7775	sandal
7776	bag
7777	dress
7778	pullover
7779	coat
7780	pullover
7781	coat
7782	bag
7783	t_shirt
7784	ankle_boot
7785	ankle_boot
7786	pullover
7787	shirt
7788	bag
7789	pullover
7790	dress
7791	ankle_boot
7792	pullover
7793	t_shirt
7794	shirt
7795	ankle_boot
7796	t_shirt
7797	shirt
7798	shirt
7799	t_shirt
7800	pullover
7801	shirt
7802	sandal
7803	coat
7804	sneaker
7805	coat
7806	shirt
7807	t_shirt
7808	dress
7809	coat
7810	sandal
